  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  6.6000e-13          100.65335634     55952001.33696831        2295.06227904        -2350.65979491          -55.59751587 
  6.6500e-13          100.64095823            0.00000000        2294.77958165        -2350.29237968          -55.51279803 
  6.7000e-13          100.63944682            0.00000000        2294.74511908        -2349.92581354          -55.18069446 
  6.7500e-13          100.64844831    184333714.88951546        2294.95036799        -2349.56026269          -54.60989470 
  6.8000e-13          100.67252935     54293960.88431127        2295.49945517        -2349.24735801          -53.74790283 
  6.8500e-13          100.70772319            0.00000000        2296.30193266        -2348.95337645          -52.65144379 
  6.9000e-13          100.75021744    138303134.85529304        2297.27087154        -2348.66346600          -51.39259446 
  6.9500e-13          100.80102808            0.00000000        2298.42943787        -2348.43136644          -50.00192857 
  7.0000e-13          100.85562072            0.00000000        2299.67424003        -2348.20748586          -48.53324583 
  7.0500e-13          100.91232226            0.00000000        2300.96712839        -2347.99367368          -47.02654529 
  7.1000e-13          100.96940922     93534525.90596624        2302.26880509        -2347.79191117          -45.52310608 
  7.1500e-13          101.02759652     44072793.52679916        2303.59557150        -2347.63334703          -44.03777553 
  7.2000e-13          101.08391338    136421853.71470812        2304.87968870        -2347.50168841          -42.62199971 
  7.2500e-13          101.13807978            0.00000000        2306.11477175        -2347.41043936          -41.29566761 
  7.3000e-13          101.18517317            0.00000000        2307.18857854        -2347.34031198          -40.15173344 
  7.3500e-13          101.22338099    146989078.74298924        2308.05977976        -2347.29324632          -39.23346656 
  7.4000e-13          101.25333019            0.00000000        2308.74267088        -2347.32746386          -38.58479298 
  7.4500e-13          101.27058257            0.00000000        2309.13605347        -2347.38871501          -38.25266154 
  7.5000e-13          101.27339646     52543282.45657424        2309.20021476        -2347.47830257          -38.27808781 
  7.5500e-13          101.26078631     50478875.56357422        2308.91268274        -2347.60542242          -38.69273968 
  7.6000e-13          101.23304464    114192522.87103914        2308.28012701        -2347.77582709          -39.49570008 
  7.6500e-13          101.18987232    184462270.03999460        2307.29572687        -2348.01156412          -40.71583725 
  7.7000e-13          101.13258705     57767040.79904333        2305.98952838        -2348.33263183          -42.34310345 
  7.7500e-13          101.05589851    172816247.22602338        2304.24090342        -2348.70780973          -44.46690631 
  7.8000e-13          100.95946799    199581971.05128336        2302.04212876        -2349.16555803          -47.12342928 
  7.8500e-13          100.84482290            0.00000000        2299.42803193        -2349.70323258          -50.27520065 
  7.9000e-13          100.70813257            0.00000000        2296.31126733        -2350.26626460          -53.95499727 
  7.9500e-13          100.55048554     82852587.33577281        2292.71665534        -2350.85168337          -58.13502803 
  8.0000e-13          100.37641283     64663370.56569906        2288.74751090        -2351.47410358          -62.72659268 
  8.0500e-13          100.18676613     62818096.02548319        2284.42325393        -2352.13527908          -67.71202515 
  8.1000e-13           99.98466180     40673745.13708073        2279.81494242        -2352.82633818          -73.01139576 
